block_id,task_id,activity_type,dept,asset_type,section_id,line_type,km,asset_age_years,days_since_maintenance,severity,crew_type,crew_experience_band,tasks_in_block,block_permits,start_hour,is_night,month,is_monsoon,access_difficulty,nominal_duration_min,actual_duration_min,overran,overrun_min,overrun_reason
H000538,ENG-064,ENG_TAMPING,ENG,track_segment,MAIN11,double,161.09,13.6,283,important,track_machine,C,2,power_block|traffic_block,5,0,10,0,easy,120,105,0,0,
H000539,ENG-009,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN08,double,104.0,30.1,389,important,track_machine,A,3,power_block|traffic_block,15,0,2,0,easy,225,175,0,0,
H000540,ENG-047,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH03,single,42.41,11.6,395,important,track_machine,B,3,power_block|traffic_block,23,1,3,0,moderate,210,275,1,65,weather
H000541,SNT-017,SNT_POINT_OVERHAUL,SNT,point_machine,DIV01,single,104.98,30.1,260,critical,signal_team,C,5,disconnection|traffic_block,5,0,9,1,easy,90,130,1,40,late_start
H000542,ENG-004,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,24.98,21.1,330,critical,track_gang,A,3,traffic_block,3,1,8,1,moderate,75,65,0,0,
H000543,ENG-047,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH03,single,42.41,11.6,395,important,track_machine,C,1,power_block|traffic_block,22,0,12,0,moderate,210,185,0,0,
H000544,TRD-066,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH01,single,0.71,24.1,570,important,ohe_team,B,2,power_block,5,0,10,0,hard,90,75,0,0,
H000545,ENG-048,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,165.16,31.3,128,important,track_machine,B,1,power_block|traffic_block,18,0,2,0,easy,225,180,0,0,
H000546,ENG-070,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.08,27.7,27,important,track_machine,C,3,power_block|traffic_block,4,1,8,1,hard,120,310,1,190,traffic_clearance
H000547,SNT-002,SNT_SIGNAL_TESTING,SNT,signal,MAIN02,double,30.09,20.7,89,important,signal_team,B,1,disconnection,0,1,1,0,moderate,30,20,0,0,
H000548,ENG-020,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,25.16,9.3,331,important,track_gang,A,2,traffic_block,1,1,3,0,easy,75,50,0,0,
H000549,ENG-037,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN06,double,81.88,14.0,361,important,track_machine,A,1,power_block|traffic_block,10,0,8,1,easy,240,165,0,0,
H000550,TRD-031,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.32,16.6,546,important,ohe_team,C,1,power_block,1,1,7,1,moderate,90,110,1,20,late_start
H000551,TRD-022,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,110.17,16.2,350,routine,ohe_team,C,5,power_block,7,0,9,1,moderate,90,105,1,15,traffic_clearance
H000552,TRD-024,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,22.72,3.2,700,important,ohe_team,B,2,power_block,16,0,5,0,moderate,90,105,1,15,late_start
H000553,SNT-003,SNT_CABLE_WORK,SNT,signal,BRCH02,single,18.37,5.6,190,routine,signal_team,B,3,traffic_block,19,0,11,0,easy,120,70,0,0,
H000554,TRD-014,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN05,double,69.21,12.3,235,important,ohe_tower_car,B,3,power_block|traffic_block,22,0,1,0,easy,180,130,0,0,
H000555,TRD-061,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,174.64,31.1,377,important,ohe_team,C,3,power_block,12,0,4,0,moderate,90,130,1,40,scope
H000556,ENG-066,ENG_WELD_REPAIR,ENG,track_segment,BRCH04,single,44.44,16.9,370,critical,track_gang,B,4,traffic_block,21,0,11,0,easy,75,65,0,0,
H000557,TRD-066,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH01,single,0.71,24.1,570,important,ohe_team,C,2,power_block,13,0,3,0,moderate,90,80,0,0,
H000558,SNT-030,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN08,double,106.07,31.0,236,important,signal_team,C,1,disconnection,4,1,4,0,moderate,60,55,0,0,
H000559,TRD-002,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,14.66,21.0,234,routine,ohe_team,B,1,power_block,20,0,11,0,hard,90,65,0,0,
H000560,ENG-041,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,106.52,29.8,172,routine,track_gang,C,2,traffic_block,20,0,7,1,easy,75,70,0,0,
H000561,SNT-001,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN01,double,0.88,3.0,227,important,signal_team,C,1,disconnection,1,1,2,0,easy,60,50,0,0,
H000562,TRD-060,TRD_TENSIONING,TRD,ohe_section,MAIN04,double,48.08,14.9,344,critical,ohe_tower_car,A,3,power_block|traffic_block,17,0,2,0,easy,105,80,0,0,
H000563,ENG-070,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.08,27.7,27,important,track_machine,B,2,power_block|traffic_block,2,1,1,0,hard,120,125,1,5,late_start
H000564,ENG-028,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.46,31.5,173,important,track_machine,A,2,power_block|traffic_block,11,0,7,1,moderate,90,80,0,0,
H000565,TRD-052,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH03,single,42.64,9.1,403,routine,ohe_team,A,3,power_block,14,0,1,0,moderate,90,55,0,0,
H000566,SNT-033,SNT_SIGNAL_TESTING,SNT,signal,MAIN01,double,4.09,11.5,299,critical,signal_team,C,3,disconnection,13,0,11,0,moderate,45,50,1,5,traffic_clearance
H000567,ENG-043,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,53.76,24.9,353,important,track_machine,B,5,power_block|traffic_block,15,0,6,1,easy,240,255,1,15,traffic_clearance
H000568,ENG-045,ENG_TAMPING,ENG,track_segment,MAIN01,double,15.33,10.4,175,routine,track_machine,C,1,power_block|traffic_block,5,0,4,0,moderate,105,125,1,20,material
H000569,ENG-061,ENG_BALLAST_SCREENING,ENG,track_segment,DIV01,single,104.86,15.3,267,critical,track_machine,C,3,power_block|traffic_block,13,0,1,0,moderate,195,260,1,65,late_start
H000570,ENG-025,ENG_RAIL_RENEWAL,ENG,track_segment,BRCH01,single,12.29,10.3,275,critical,track_gang,B,1,power_block|traffic_block,13,0,12,0,moderate,195,160,0,0,
H000571,ENG-056,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,99.55,18.2,75,routine,track_gang,A,1,power_block|traffic_block,6,0,8,1,moderate,195,185,0,0,
H000572,ENG-033,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,130.15,26.1,34,routine,track_gang,A,3,power_block|traffic_block,7,0,10,0,easy,165,115,0,0,
H000573,ENG-041,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,106.52,29.8,172,routine,track_gang,B,2,traffic_block,11,0,11,0,easy,75,110,1,35,crew
H000574,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,B,1,traffic_block,13,0,7,1,moderate,75,60,0,0,
H000575,ENG-037,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN06,double,81.88,14.0,361,important,track_machine,B,2,power_block|traffic_block,4,1,2,0,easy,240,195,0,0,
H000576,ENG-009,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN08,double,104.0,30.1,389,important,track_machine,A,3,power_block|traffic_block,10,0,11,0,moderate,225,190,0,0,
H000577,ENG-020,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,25.16,9.3,331,important,track_gang,B,3,traffic_block,11,0,1,0,easy,75,60,0,0,
H000578,TRD-041,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,147.8,9.1,621,critical,ohe_team,B,2,power_block,0,1,11,0,moderate,75,70,0,0,
H000579,ENG-051,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,154.21,26.8,302,critical,track_machine,B,3,power_block|traffic_block,9,0,10,0,moderate,240,240,0,0,
H000580,ENG-052,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,158.13,17.6,133,important,track_gang,C,4,traffic_block,7,0,5,0,easy,75,65,0,0,
H000581,TRD-030,TRD_TENSIONING,TRD,ohe_section,MAIN09,double,125.95,5.9,427,critical,ohe_tower_car,A,1,power_block|traffic_block,23,1,1,0,hard,105,95,0,0,
H000582,ENG-049,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,167.52,12.1,194,important,track_gang,A,1,traffic_block,17,0,9,1,hard,75,60,0,0,
H000583,SNT-033,SNT_SIGNAL_TESTING,SNT,signal,MAIN01,double,4.09,11.5,299,critical,signal_team,B,5,disconnection,2,1,8,1,easy,45,50,1,5,scope
H000584,TRD-060,TRD_TENSIONING,TRD,ohe_section,MAIN04,double,48.08,14.9,344,critical,ohe_tower_car,B,2,power_block|traffic_block,13,0,2,0,hard,105,115,1,10,traffic_clearance
H000585,TRD-061,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,174.64,31.1,377,important,ohe_team,C,1,power_block,17,0,2,0,moderate,90,90,0,0,
H000586,ENG-044,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN11,double,171.4,13.6,225,routine,track_gang,B,3,power_block|traffic_block,4,1,9,1,moderate,165,170,1,5,late_start
H000587,ENG-031,ENG_WELD_REPAIR,ENG,track_segment,BRCH01,single,3.54,12.8,308,important,track_gang,A,3,traffic_block,10,0,4,0,moderate,75,60,0,0,
H000588,SNT-027,SNT_CABLE_WORK,SNT,signal,MAIN04,double,57.43,30.5,321,critical,signal_team,B,5,traffic_block,11,0,7,1,easy,105,105,0,0,
H000589,ENG-010,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN10,double,146.84,3.4,301,critical,track_gang,B,2,power_block|traffic_block,6,0,11,0,moderate,180,185,1,5,late_start
H000590,ENG-012,ENG_WELD_REPAIR,ENG,track_segment,MAIN04,double,59.74,22.6,185,important,track_gang,B,4,traffic_block,3,1,3,0,moderate,90,80,0,0,
H000591,ENG-005,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,169.9,24.1,322,critical,track_machine,B,1,power_block|traffic_block,20,0,4,0,moderate,210,175,0,0,
H000592,TRD-011,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN05,double,65.81,28.0,783,critical,ohe_team,B,3,power_block,22,0,1,0,easy,90,95,1,5,scope
H000593,TRD-003,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,154.16,23.5,31,routine,ohe_team,A,1,power_block,14,0,10,0,easy,90,55,0,0,
H000594,TRD-031,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.32,16.6,546,important,ohe_team,B,4,power_block,11,0,12,0,moderate,90,80,0,0,
H000595,SNT-018,SNT_SIGNAL_TESTING,SNT,signal,MAIN08,double,118.68,9.3,250,important,signal_team,A,2,disconnection,10,0,12,0,hard,45,35,0,0,
H000596,TRD-064,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,44.22,14.2,640,routine,ohe_team,A,3,power_block,23,1,7,1,moderate,75,70,0,0,
H000597,TRD-029,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,111.36,15.2,408,important,ohe_team,B,1,power_block,20,0,10,0,moderate,105,120,1,15,material
H000598,ENG-032,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN03,double,43.5,18.8,334,important,track_machine,B,3,power_block|traffic_block,11,0,6,1,easy,225,205,0,0,
H000599,TRD-012,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,48.94,9.7,786,critical,ohe_team,B,2,power_block,16,0,1,0,moderate,75,70,0,0,
H000600,TRD-018,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN04,double,49.72,7.8,665,important,ohe_team,C,1,power_block,20,0,2,0,moderate,75,50,0,0,
H000601,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,B,2,traffic_block,4,1,10,0,easy,135,130,0,0,
H000602,ENG-039,ENG_WELD_REPAIR,ENG,track_segment,MAIN01,double,5.4,9.8,261,important,track_gang,A,3,traffic_block,23,1,2,0,easy,75,75,0,0,
H000603,TRD-039,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,145.42,18.8,706,critical,ohe_team,C,1,power_block,7,0,2,0,easy,75,70,0,0,
H000604,TRD-034,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,145.63,8.9,495,important,ohe_team,B,3,power_block,19,0,1,0,easy,75,60,0,0,
H000605,TRD-048,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,116.54,15.3,429,critical,ohe_team,B,3,power_block,1,1,5,0,easy,90,85,0,0,
H000606,ENG-056,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,99.55,18.2,75,routine,track_gang,C,2,power_block|traffic_block,5,0,6,1,moderate,195,225,1,30,scope
H000607,ENG-073,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.06,27.8,255,critical,track_gang,B,3,traffic_block,19,0,12,0,easy,75,125,1,50,late_start
H000608,TRD-058,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH01,single,13.5,25.9,343,routine,ohe_team,B,1,power_block,4,1,4,0,moderate,75,60,0,0,
H000609,TRD-039,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,145.42,18.8,706,critical,ohe_team,B,3,power_block,23,1,8,1,moderate,75,95,1,20,traffic_clearance
H000610,SNT-029,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN04,double,58.01,26.0,230,critical,signal_team,A,2,disconnection,3,1,1,0,moderate,60,65,1,5,traffic_clearance
H000611,SNT-007,SNT_AXLE_COUNTER,SNT,track_circuit,MAIN11,double,158.7,16.6,192,important,signal_team,A,1,disconnection|traffic_block,4,1,9,1,moderate,60,55,0,0,
H000612,TRD-042,TRD_TENSIONING,TRD,ohe_section,DIV01,single,109.3,14.1,176,routine,ohe_tower_car,B,4,power_block|traffic_block,8,0,2,0,moderate,120,105,0,0,
H000613,ENG-028,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.46,31.5,173,important,track_machine,B,1,power_block|traffic_block,5,0,1,0,hard,90,75,0,0,
H000614,ENG-037,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN06,double,81.88,14.0,361,important,track_machine,C,4,power_block|traffic_block,5,0,4,0,hard,240,275,1,35,scope
H000615,TRD-070,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,179.91,17.3,254,routine,ohe_team,B,3,power_block,20,0,5,0,easy,90,60,0,0,
H000616,ENG-003,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,26.3,28.6,359,critical,track_gang,B,2,traffic_block,15,0,6,1,easy,90,80,0,0,
H000617,ENG-069,ENG_TAMPING,ENG,track_segment,MAIN10,double,140.16,18.9,184,important,track_machine,B,4,power_block|traffic_block,15,0,11,0,easy,120,110,0,0,
H000618,ENG-035,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN05,double,73.97,21.5,329,critical,track_machine,C,2,power_block|traffic_block,6,0,1,0,easy,210,195,0,0,
H000619,TRD-069,TRD_OHE_INSULATOR,TRD,ohe_section,BRCH01,single,2.9,26.1,330,critical,ohe_team,B,2,power_block,15,0,6,1,easy,45,70,1,25,material
H000620,TRD-040,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,23.63,7.9,596,important,ohe_team,B,2,power_block,4,1,1,0,easy,90,75,0,0,
H000621,TRD-070,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,179.91,17.3,254,routine,ohe_team,B,1,power_block,22,0,3,0,moderate,90,70,0,0,
H000622,TRD-006,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH03,single,35.93,28.5,714,important,ohe_team,C,1,power_block,7,0,5,0,easy,90,80,0,0,
H000623,ENG-003,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,26.3,28.6,359,critical,track_gang,B,3,traffic_block,1,1,9,1,easy,90,110,1,20,traffic_clearance
H000624,SNT-025,SNT_TRACK_CIRCUIT,SNT,track_circuit,DIV01,single,111.24,16.2,386,important,signal_team,C,2,disconnection,7,0,11,0,easy,45,45,0,0,
H000625,ENG-057,ENG_LC_MAINTENANCE,ENG,level_crossing,MAIN05,double,68.66,31.2,125,important,track_gang,A,3,traffic_block,21,0,1,0,easy,45,30,0,0,
H000626,SNT-007,SNT_AXLE_COUNTER,SNT,track_circuit,MAIN11,double,158.7,16.6,192,important,signal_team,A,1,disconnection|traffic_block,14,0,10,0,hard,60,50,0,0,
H000627,ENG-019,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,59.74,28.1,300,important,track_machine,A,1,power_block|traffic_block,4,1,1,0,easy,225,165,0,0,
H000628,TRD-069,TRD_OHE_INSULATOR,TRD,ohe_section,BRCH01,single,2.9,26.1,330,critical,ohe_team,B,3,power_block,10,0,11,0,hard,45,55,1,10,scope
H000629,ENG-055,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,20.37,31.7,310,important,track_gang,B,1,traffic_block,18,0,10,0,easy,75,50,0,0,
H000630,ENG-067,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN01,double,5.95,4.3,24,routine,track_machine,A,1,power_block|traffic_block,0,1,9,1,moderate,240,160,0,0,
H000631,TRD-038,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,42.62,21.8,612,critical,ohe_team,A,1,power_block,14,0,9,1,easy,75,50,0,0,
H000632,ENG-015,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH01,single,1.03,22.6,192,routine,track_machine,B,3,power_block|traffic_block,0,1,9,1,hard,210,240,1,30,traffic_clearance
H000633,TRD-058,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH01,single,13.5,25.9,343,routine,ohe_team,A,1,power_block,20,0,3,0,moderate,75,40,0,0,
H000634,TRD-043,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,36.67,21.6,293,routine,ohe_team,B,1,power_block,17,0,6,1,hard,90,90,0,0,
H000635,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,B,5,traffic_block,19,0,3,0,moderate,75,70,0,0,
H000636,ENG-017,ENG_BRIDGE_INSPECTION,ENG,bridge,MAIN09,double,125.36,8.7,448,critical,bridge_gang,C,1,traffic_block,16,0,4,0,easy,150,110,0,0,
H000637,ENG-055,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,20.37,31.7,310,important,track_gang,A,2,traffic_block,0,1,5,0,hard,75,65,0,0,
H000638,SNT-018,SNT_SIGNAL_TESTING,SNT,signal,MAIN08,double,118.68,9.3,250,important,signal_team,B,1,disconnection,13,0,4,0,hard,45,35,0,0,
H000639,TRD-019,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN04,double,47.28,20.7,470,critical,ohe_team,C,1,power_block,0,1,8,1,hard,75,100,1,25,scope
H000640,TRD-001,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,115.82,5.6,381,important,ohe_team,C,4,power_block,6,0,2,0,easy,75,130,1,55,crew
H000641,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,B,2,traffic_block,3,1,5,0,easy,75,60,0,0,
H000642,ENG-062,ENG_TAMPING,ENG,track_segment,MAIN11,double,173.52,31.5,67,routine,track_machine,A,2,power_block|traffic_block,6,0,1,0,easy,120,70,0,0,
H000643,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,A,2,traffic_block,8,0,11,0,easy,135,105,0,0,
H000644,ENG-011,ENG_TAMPING,ENG,track_segment,MAIN11,double,159.07,20.4,99,routine,track_machine,B,1,power_block|traffic_block,19,0,8,1,moderate,120,95,0,0,
H000645,ENG-045,ENG_TAMPING,ENG,track_segment,MAIN01,double,15.33,10.4,175,routine,track_machine,C,4,power_block|traffic_block,18,0,5,0,moderate,105,105,0,0,
H000646,ENG-026,ENG_TAMPING,ENG,track_segment,MAIN11,double,177.25,10.6,349,critical,track_machine,A,3,power_block|traffic_block,12,0,1,0,moderate,135,125,0,0,
H000647,ENG-033,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,130.15,26.1,34,routine,track_gang,A,1,power_block|traffic_block,10,0,9,1,moderate,165,155,0,0,
H000648,ENG-074,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN01,double,15.43,14.7,285,critical,track_machine,C,2,power_block|traffic_block,13,0,9,1,easy,240,235,0,0,
H000649,TRD-056,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN06,double,76.98,30.0,722,critical,ohe_team,C,2,power_block,7,0,2,0,moderate,90,90,0,0,
H000650,ENG-011,ENG_TAMPING,ENG,track_segment,MAIN11,double,159.07,20.4,99,routine,track_machine,C,3,power_block|traffic_block,18,0,2,0,hard,120,135,1,15,late_start
H000651,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,A,1,traffic_block,23,1,8,1,moderate,75,60,0,0,
H000652,ENG-057,ENG_LC_MAINTENANCE,ENG,level_crossing,MAIN05,double,68.66,31.2,125,important,track_gang,C,1,traffic_block,5,0,12,0,hard,45,45,0,0,
H000653,TRD-027,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,118.76,2.7,783,critical,ohe_team,B,1,power_block,2,1,7,1,moderate,90,85,0,0,
H000654,SNT-014,SNT_CABLE_WORK,SNT,signal,DIV01,single,106.13,16.7,144,routine,signal_team,A,2,traffic_block,20,0,3,0,easy,105,70,0,0,
H000655,ENG-050,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN03,double,43.97,10.4,199,critical,track_machine,C,3,power_block|traffic_block,5,0,10,0,moderate,240,305,1,65,late_start
H000656,TRD-038,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,42.62,21.8,612,critical,ohe_team,A,1,power_block,19,0,3,0,easy,75,50,0,0,
H000657,ENG-056,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,99.55,18.2,75,routine,track_gang,A,1,power_block|traffic_block,8,0,5,0,easy,195,175,0,0,
H000658,TRD-016,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,151.66,6.8,577,important,ohe_team,B,1,power_block,7,0,12,0,hard,90,65,0,0,
H000659,SNT-008,SNT_POINT_OVERHAUL,SNT,point_machine,MAIN04,double,49.4,26.7,5,routine,signal_team,B,3,disconnection|traffic_block,13,0,7,1,easy,90,85,0,0,
H000660,TRD-063,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,22.52,3.0,717,routine,ohe_team,B,3,power_block,19,0,6,1,easy,75,60,0,0,
H000661,SNT-009,SNT_SIGNAL_TESTING,SNT,signal,MAIN09,double,126.6,30.2,80,routine,signal_team,A,5,disconnection,23,1,5,0,easy,30,30,0,0,
H000662,SNT-005,SNT_SIGNAL_TESTING,SNT,signal,BRCH03,single,36.99,7.2,281,important,signal_team,B,3,disconnection,4,1,5,0,hard,45,45,0,0,
H000663,TRD-059,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,26.91,29.2,387,important,ohe_team,B,1,power_block,7,0,10,0,moderate,90,75,0,0,
H000664,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,A,2,traffic_block,3,1,11,0,easy,75,55,0,0,
H000665,ENG-006,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,179.31,29.1,103,routine,track_gang,B,2,traffic_block,9,0,6,1,easy,90,110,1,20,late_start
H000666,TRD-002,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,14.66,21.0,234,routine,ohe_team,B,3,power_block,5,0,5,0,moderate,90,70,0,0,
H000667,TRD-070,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,179.91,17.3,254,routine,ohe_team,B,3,power_block,6,0,2,0,easy,90,60,0,0,
H000668,ENG-047,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH03,single,42.41,11.6,395,important,track_machine,B,3,power_block|traffic_block,20,0,2,0,moderate,210,170,0,0,
H000669,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,B,3,power_block,14,0,3,0,easy,75,55,0,0,
H000670,SNT-026,SNT_TRACK_CIRCUIT,SNT,track_circuit,BRCH03,single,42.73,0.8,158,routine,signal_team,B,4,disconnection,5,0,5,0,moderate,60,40,0,0,
H000671,SNT-023,SNT_TRACK_CIRCUIT,SNT,track_circuit,DIV01,single,113.93,27.2,273,important,signal_team,A,1,disconnection,23,1,12,0,moderate,45,35,0,0,
H000672,ENG-075,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN06,double,79.02,2.0,252,important,track_machine,B,5,power_block|traffic_block,9,0,10,0,hard,240,270,1,30,scope
H000673,ENG-051,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,154.21,26.8,302,critical,track_machine,B,2,power_block|traffic_block,5,0,11,0,moderate,240,220,0,0,
H000674,ENG-043,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,53.76,24.9,353,important,track_machine,B,2,power_block|traffic_block,18,0,1,0,moderate,240,155,0,0,
H000675,ENG-018,ENG_BALLAST_SCREENING,ENG,track_segment,DIV01,single,113.72,6.7,305,critical,track_machine,B,2,power_block|traffic_block,15,0,9,1,easy,240,235,0,0,
H000676,ENG-039,ENG_WELD_REPAIR,ENG,track_segment,MAIN01,double,5.4,9.8,261,important,track_gang,B,1,traffic_block,11,0,5,0,easy,75,55,0,0,
H000677,ENG-071,ENG_WELD_REPAIR,ENG,track_segment,MAIN07,double,96.73,15.2,338,important,track_gang,B,4,traffic_block,7,0,11,0,easy,105,150,1,45,scope
H000678,ENG-002,ENG_TAMPING,ENG,track_segment,BRCH04,single,52.63,27.0,182,important,track_machine,A,1,power_block|traffic_block,14,0,11,0,hard,105,70,0,0,
H000679,ENG-050,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN03,double,43.97,10.4,199,critical,track_machine,B,3,power_block|traffic_block,1,1,2,0,hard,240,285,1,45,scope
H000680,ENG-009,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN08,double,104.0,30.1,389,important,track_machine,A,4,power_block|traffic_block,7,0,3,0,easy,225,145,0,0,
H000681,ENG-028,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.46,31.5,173,important,track_machine,C,1,power_block|traffic_block,16,0,7,1,easy,90,70,0,0,
H000682,TRD-013,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,2.05,31.6,802,critical,ohe_team,A,2,power_block,7,0,6,1,moderate,105,80,0,0,
H000683,SNT-021,SNT_SIGNAL_TESTING,SNT,signal,BRCH03,single,36.3,27.6,296,critical,signal_team,A,3,disconnection,2,1,6,1,moderate,45,50,1,5,late_start
H000684,SNT-031,SNT_SIGNAL_TESTING,SNT,signal,MAIN03,double,41.46,22.2,269,critical,signal_team,A,4,disconnection,16,0,2,0,moderate,45,40,0,0,
H000685,ENG-036,ENG_TAMPING,ENG,track_segment,MAIN06,double,78.97,8.1,320,critical,track_machine,B,3,power_block|traffic_block,20,0,2,0,moderate,120,120,0,0,
