asset_id,month_index,asset_type,dept,section_id,line_type,age_years,days_since_maintenance,maintenance_interval_days,overdue_ratio,annual_gmt,criticality,failures_to_date,months_since_last_defect,season,is_monsoon,defect_within_30d,drainage_quality,formation_condition,true_hazard
OHE00359,10,ohe_mast,TRD,MAIN05,double,28.83,74,365,0.203,70.0,1,5,2,post_monsoon,0,0,0.939,0.681,0.0188
OHE00359,11,ohe_mast,TRD,MAIN05,double,28.92,104,365,0.285,70.0,1,5,3,post_monsoon,0,0,0.939,0.681,0.038
OHE00359,12,ohe_mast,TRD,MAIN05,double,29.0,134,365,0.367,70.0,1,5,4,winter,0,0,0.939,0.681,0.0639
OHE00359,13,ohe_mast,TRD,MAIN05,double,29.08,164,365,0.449,70.0,1,5,5,winter,0,0,0.939,0.681,0.0961
OHE00359,14,ohe_mast,TRD,MAIN05,double,29.17,194,365,0.532,70.0,1,5,6,winter,0,0,0.939,0.681,0.1341
OHE00359,15,ohe_mast,TRD,MAIN05,double,29.25,224,365,0.614,70.0,1,5,7,summer,0,0,0.939,0.681,0.1772
OHE00359,16,ohe_mast,TRD,MAIN05,double,29.33,254,365,0.696,70.0,1,5,8,summer,0,0,0.939,0.681,0.2246
OHE00359,17,ohe_mast,TRD,MAIN05,double,29.42,284,365,0.778,70.0,1,5,9,summer,1,0,0.939,0.681,0.4276
OHE00359,18,ohe_mast,TRD,MAIN05,double,29.5,314,365,0.86,70.0,1,5,10,monsoon,1,0,0.939,0.681,0.5103
OHE00359,19,ohe_mast,TRD,MAIN05,double,29.58,344,365,0.942,70.0,1,5,11,monsoon,1,0,0.939,0.681,0.5955
OHE00359,20,ohe_mast,TRD,MAIN05,double,29.67,374,365,1.025,70.0,1,5,12,monsoon,1,1,0.939,0.681,0.6817
OHE00359,21,ohe_mast,TRD,MAIN05,double,29.75,6,365,0.016,70.0,1,6,0,post_monsoon,0,0,0.939,0.681,0.0001
OHE00359,22,ohe_mast,TRD,MAIN05,double,29.83,36,365,0.099,70.0,1,6,1,post_monsoon,0,0,0.939,0.681,0.0045
OHE00359,23,ohe_mast,TRD,MAIN05,double,29.92,66,365,0.181,70.0,1,6,2,post_monsoon,0,0,0.939,0.681,0.0161
OHE00360,0,ohe_mast,TRD,MAIN05,double,0.5,777,365,2.129,70.0,2,0,13,winter,0,0,0.854,0.748,0.4094
OHE00360,1,ohe_mast,TRD,MAIN05,double,0.58,807,365,2.211,70.0,2,0,14,winter,0,1,0.854,0.748,0.4162
OHE00360,2,ohe_mast,TRD,MAIN05,double,0.67,13,365,0.036,70.0,2,1,0,winter,0,0,0.854,0.748,0.0002
OHE00360,3,ohe_mast,TRD,MAIN05,double,0.75,43,365,0.118,70.0,2,1,1,summer,0,0,0.854,0.748,0.003
OHE00360,4,ohe_mast,TRD,MAIN05,double,0.83,73,365,0.2,70.0,2,1,2,summer,0,0,0.854,0.748,0.009
OHE00360,5,ohe_mast,TRD,MAIN05,double,0.92,103,365,0.282,70.0,2,1,3,summer,1,0,0.854,0.748,0.0288
OHE00360,6,ohe_mast,TRD,MAIN05,double,1.0,133,365,0.364,70.0,2,1,4,monsoon,1,0,0.854,0.748,0.0487
OHE00360,7,ohe_mast,TRD,MAIN05,double,1.08,163,365,0.447,70.0,2,1,5,monsoon,1,0,0.854,0.748,0.0735
OHE00360,8,ohe_mast,TRD,MAIN05,double,1.17,193,365,0.529,70.0,2,1,6,monsoon,1,1,0.854,0.748,0.1029
OHE00360,9,ohe_mast,TRD,MAIN05,double,1.25,10,365,0.027,70.0,2,2,0,post_monsoon,0,0,0.854,0.748,0.0002
OHE00360,10,ohe_mast,TRD,MAIN05,double,1.33,40,365,0.11,70.0,2,2,1,post_monsoon,0,0,0.854,0.748,0.0029
OHE00360,11,ohe_mast,TRD,MAIN05,double,1.42,70,365,0.192,70.0,2,2,2,post_monsoon,0,0,0.854,0.748,0.0093
OHE00360,12,ohe_mast,TRD,MAIN05,double,1.5,100,365,0.274,70.0,2,2,3,winter,0,0,0.854,0.748,0.0195
OHE00360,13,ohe_mast,TRD,MAIN05,double,1.58,130,365,0.356,70.0,2,2,4,winter,0,0,0.854,0.748,0.0334
OHE00360,14,ohe_mast,TRD,MAIN05,double,1.67,160,365,0.438,70.0,2,2,5,winter,0,0,0.854,0.748,0.0509
OHE00360,15,ohe_mast,TRD,MAIN05,double,1.75,190,365,0.521,70.0,2,2,6,summer,0,0,0.854,0.748,0.0717
OHE00360,16,ohe_mast,TRD,MAIN05,double,1.83,220,365,0.603,70.0,2,2,7,summer,0,0,0.854,0.748,0.0953
OHE00360,17,ohe_mast,TRD,MAIN05,double,1.92,250,365,0.685,70.0,2,2,8,summer,1,0,0.854,0.748,0.19
OHE00360,18,ohe_mast,TRD,MAIN05,double,2.0,280,365,0.767,70.0,2,2,9,monsoon,1,0,0.854,0.748,0.234
OHE00360,19,ohe_mast,TRD,MAIN05,double,2.08,310,365,0.849,70.0,2,2,10,monsoon,1,1,0.854,0.748,0.2804
OHE00360,20,ohe_mast,TRD,MAIN05,double,2.17,5,365,0.014,70.0,2,3,0,monsoon,1,0,0.854,0.748,0.0001
OHE00360,21,ohe_mast,TRD,MAIN05,double,2.25,35,365,0.096,70.0,2,3,1,post_monsoon,0,0,0.854,0.748,0.0024
OHE00360,22,ohe_mast,TRD,MAIN05,double,2.33,65,365,0.178,70.0,2,3,2,post_monsoon,0,1,0.854,0.748,0.0089
OHE00360,23,ohe_mast,TRD,MAIN05,double,2.42,12,365,0.033,70.0,2,4,0,post_monsoon,0,0,0.854,0.748,0.0003
OHE00361,0,ohe_mast,TRD,MAIN05,double,10.1,691,365,1.893,70.0,2,1,1,winter,0,0,0.636,0.318,0.5295
OHE00361,1,ohe_mast,TRD,MAIN05,double,10.18,20,365,0.055,70.0,2,1,2,winter,0,0,0.636,0.318,0.0007
OHE00361,2,ohe_mast,TRD,MAIN05,double,10.27,50,365,0.137,70.0,2,1,3,winter,0,0,0.636,0.318,0.005
OHE00361,3,ohe_mast,TRD,MAIN05,double,10.35,80,365,0.219,70.0,2,1,4,summer,0,0,0.636,0.318,0.0133
OHE00361,4,ohe_mast,TRD,MAIN05,double,10.43,110,365,0.301,70.0,2,1,5,summer,0,0,0.636,0.318,0.0257
OHE00361,5,ohe_mast,TRD,MAIN05,double,10.52,140,365,0.384,70.0,2,1,6,summer,1,0,0.636,0.318,0.0774
OHE00361,6,ohe_mast,TRD,MAIN05,double,10.6,170,365,0.466,70.0,2,1,7,monsoon,1,0,0.636,0.318,0.1144
OHE00361,7,ohe_mast,TRD,MAIN05,double,10.68,200,365,0.548,70.0,2,1,8,monsoon,1,0,0.636,0.318,0.1578
OHE00361,8,ohe_mast,TRD,MAIN05,double,10.77,230,365,0.63,70.0,2,1,9,monsoon,1,0,0.636,0.318,0.2066
OHE00361,9,ohe_mast,TRD,MAIN05,double,10.85,260,365,0.712,70.0,2,1,10,post_monsoon,0,0,0.636,0.318,0.1413
OHE00361,10,ohe_mast,TRD,MAIN05,double,10.93,290,365,0.795,70.0,2,1,11,post_monsoon,0,0,0.636,0.318,0.1723
OHE00361,11,ohe_mast,TRD,MAIN05,double,11.02,320,365,0.877,70.0,2,1,12,post_monsoon,0,0,0.636,0.318,0.2047
OHE00361,12,ohe_mast,TRD,MAIN05,double,11.1,350,365,0.959,70.0,2,1,13,winter,0,0,0.636,0.318,0.238
OHE00361,13,ohe_mast,TRD,MAIN05,double,11.18,380,365,1.041,70.0,2,1,14,winter,0,1,0.636,0.318,0.2715
OHE00361,14,ohe_mast,TRD,MAIN05,double,11.27,17,365,0.047,70.0,2,2,0,winter,0,0,0.636,0.318,0.0006
OHE00361,15,ohe_mast,TRD,MAIN05,double,11.35,47,365,0.129,70.0,2,2,1,summer,0,0,0.636,0.318,0.0049
OHE00361,16,ohe_mast,TRD,MAIN05,double,11.43,77,365,0.211,70.0,2,2,2,summer,0,0,0.636,0.318,0.0139
OHE00361,17,ohe_mast,TRD,MAIN05,double,11.52,107,365,0.293,70.0,2,2,3,summer,1,0,0.636,0.318,0.0504
OHE00361,18,ohe_mast,TRD,MAIN05,double,11.6,137,365,0.375,70.0,2,2,4,monsoon,1,0,0.636,0.318,0.0837
OHE00361,19,ohe_mast,TRD,MAIN05,double,11.68,167,365,0.458,70.0,2,2,5,monsoon,1,0,0.636,0.318,0.1248
OHE00361,20,ohe_mast,TRD,MAIN05,double,11.77,197,365,0.54,70.0,2,2,6,monsoon,1,1,0.636,0.318,0.1731
OHE00361,21,ohe_mast,TRD,MAIN05,double,11.85,3,365,0.008,70.0,2,3,0,post_monsoon,0,0,0.636,0.318,0.0
OHE00361,22,ohe_mast,TRD,MAIN05,double,11.93,33,365,0.09,70.0,2,3,1,post_monsoon,0,0,0.636,0.318,0.0026
OHE00361,23,ohe_mast,TRD,MAIN05,double,12.02,63,365,0.173,70.0,2,3,2,post_monsoon,0,0,0.636,0.318,0.0101
OHE00362,0,ohe_mast,TRD,MAIN05,double,16.6,72,365,0.197,70.0,1,0,25,winter,0,0,0.809,0.688,0.0096
OHE00362,1,ohe_mast,TRD,MAIN05,double,16.68,102,365,0.279,70.0,1,0,26,winter,0,0,0.809,0.688,0.0197
OHE00362,2,ohe_mast,TRD,MAIN05,double,16.77,132,365,0.362,70.0,1,0,27,winter,0,0,0.809,0.688,0.0335
OHE00362,3,ohe_mast,TRD,MAIN05,double,16.85,162,365,0.444,70.0,1,0,28,summer,0,0,0.809,0.688,0.0506
OHE00362,4,ohe_mast,TRD,MAIN05,double,16.93,192,365,0.526,70.0,1,0,29,summer,0,0,0.809,0.688,0.0709
OHE00362,5,ohe_mast,TRD,MAIN05,double,17.02,222,365,0.608,70.0,1,0,30,summer,1,0,0.809,0.688,0.1512
OHE00362,6,ohe_mast,TRD,MAIN05,double,17.1,252,365,0.69,70.0,1,0,31,monsoon,1,1,0.809,0.688,0.1922
OHE00362,7,ohe_mast,TRD,MAIN05,double,17.18,12,365,0.033,70.0,1,1,0,monsoon,1,0,0.809,0.688,0.0004
OHE00362,8,ohe_mast,TRD,MAIN05,double,17.27,42,365,0.115,70.0,1,1,1,monsoon,1,0,0.809,0.688,0.0057
OHE00362,9,ohe_mast,TRD,MAIN05,double,17.35,72,365,0.197,70.0,1,1,2,post_monsoon,0,0,0.809,0.688,0.0109
OHE00362,10,ohe_mast,TRD,MAIN05,double,17.43,102,365,0.279,70.0,1,1,3,post_monsoon,0,0,0.809,0.688,0.0225
OHE00362,11,ohe_mast,TRD,MAIN05,double,17.52,132,365,0.362,70.0,1,1,4,post_monsoon,0,0,0.809,0.688,0.0381
OHE00362,12,ohe_mast,TRD,MAIN05,double,17.6,162,365,0.444,70.0,1,1,5,winter,0,0,0.809,0.688,0.0577
OHE00362,13,ohe_mast,TRD,MAIN05,double,17.68,192,365,0.526,70.0,1,1,6,winter,0,0,0.809,0.688,0.0808
OHE00362,14,ohe_mast,TRD,MAIN05,double,17.77,222,365,0.608,70.0,1,1,7,winter,0,0,0.809,0.688,0.1072
OHE00362,15,ohe_mast,TRD,MAIN05,double,17.85,252,365,0.69,70.0,1,1,8,summer,0,0,0.809,0.688,0.1362
OHE00362,16,ohe_mast,TRD,MAIN05,double,17.93,282,365,0.773,70.0,1,1,9,summer,0,1,0.809,0.688,0.1673
OHE00362,17,ohe_mast,TRD,MAIN05,double,18.02,5,365,0.014,70.0,1,2,0,summer,1,0,0.809,0.688,0.0001
OHE00362,18,ohe_mast,TRD,MAIN05,double,18.1,35,365,0.096,70.0,1,2,1,monsoon,1,0,0.809,0.688,0.0044
OHE00362,19,ohe_mast,TRD,MAIN05,double,18.18,65,365,0.178,70.0,1,2,2,monsoon,1,0,0.809,0.688,0.0159
OHE00362,20,ohe_mast,TRD,MAIN05,double,18.27,95,365,0.26,70.0,1,2,3,monsoon,1,0,0.809,0.688,0.0351
OHE00362,21,ohe_mast,TRD,MAIN05,double,18.35,125,365,0.342,70.0,1,2,4,post_monsoon,0,0,0.809,0.688,0.0384
OHE00362,22,ohe_mast,TRD,MAIN05,double,18.43,155,365,0.425,70.0,1,2,5,post_monsoon,0,0,0.809,0.688,0.0594
OHE00362,23,ohe_mast,TRD,MAIN05,double,18.52,185,365,0.507,70.0,1,2,6,post_monsoon,0,0,0.809,0.688,0.0846
OHE00363,0,ohe_mast,TRD,MAIN05,double,10.0,222,365,0.608,70.0,2,0,32,winter,0,0,0.573,0.742,0.0883
OHE00363,1,ohe_mast,TRD,MAIN05,double,10.08,252,365,0.69,70.0,2,0,33,winter,0,0,0.573,0.742,0.1122
OHE00363,2,ohe_mast,TRD,MAIN05,double,10.17,282,365,0.773,70.0,2,0,34,winter,0,0,0.573,0.742,0.1379
OHE00363,3,ohe_mast,TRD,MAIN05,double,10.25,312,365,0.855,70.0,2,0,35,summer,0,0,0.573,0.742,0.1649
OHE00363,4,ohe_mast,TRD,MAIN05,double,10.33,342,365,0.937,70.0,2,0,36,summer,0,0,0.573,0.742,0.1927
OHE00363,5,ohe_mast,TRD,MAIN05,double,10.42,372,365,1.019,70.0,2,0,37,summer,1,0,0.573,0.742,0.3721
OHE00363,6,ohe_mast,TRD,MAIN05,double,10.5,402,365,1.101,70.0,2,0,38,monsoon,1,1,0.573,0.742,0.4195
OHE00363,7,ohe_mast,TRD,MAIN05,double,10.58,3,365,0.008,70.0,2,1,0,monsoon,1,0,0.573,0.742,0.0
OHE00363,8,ohe_mast,TRD,MAIN05,double,10.67,33,365,0.09,70.0,2,1,1,monsoon,1,0,0.573,0.742,0.0034
OHE00363,9,ohe_mast,TRD,MAIN05,double,10.75,63,365,0.173,70.0,2,1,2,post_monsoon,0,0,0.573,0.742,0.0078
OHE00363,10,ohe_mast,TRD,MAIN05,double,10.83,93,365,0.255,70.0,2,1,3,post_monsoon,0,0,0.573,0.742,0.0175
OHE00363,11,ohe_mast,TRD,MAIN05,double,10.92,123,365,0.337,70.0,2,1,4,post_monsoon,0,0,0.573,0.742,0.0312
OHE00363,12,ohe_mast,TRD,MAIN05,double,11.0,153,365,0.419,70.0,2,1,5,winter,0,0,0.573,0.742,0.0486
OHE00363,13,ohe_mast,TRD,MAIN05,double,11.08,183,365,0.501,70.0,2,1,6,winter,0,0,0.573,0.742,0.0695
OHE00363,14,ohe_mast,TRD,MAIN05,double,11.17,213,365,0.584,70.0,2,1,7,winter,0,0,0.573,0.742,0.0935
OHE00363,15,ohe_mast,TRD,MAIN05,double,11.25,243,365,0.666,70.0,2,1,8,summer,0,0,0.573,0.742,0.1202
OHE00363,16,ohe_mast,TRD,MAIN05,double,11.33,273,365,0.748,70.0,2,1,9,summer,0,0,0.573,0.742,0.1491
OHE00363,17,ohe_mast,TRD,MAIN05,double,11.42,303,365,0.83,70.0,2,1,10,summer,1,0,0.573,0.742,0.3026
OHE00363,18,ohe_mast,TRD,MAIN05,double,11.5,333,365,0.912,70.0,2,1,11,monsoon,1,0,0.573,0.742,0.356
OHE00363,19,ohe_mast,TRD,MAIN05,double,11.58,363,365,0.995,70.0,2,1,12,monsoon,1,0,0.573,0.742,0.4103
OHE00363,20,ohe_mast,TRD,MAIN05,double,11.67,393,365,1.077,70.0,2,1,13,monsoon,1,0,0.573,0.742,0.4647
OHE00363,21,ohe_mast,TRD,MAIN05,double,11.75,423,365,1.159,70.0,2,1,14,post_monsoon,0,0,0.573,0.742,0.3077
OHE00363,22,ohe_mast,TRD,MAIN05,double,11.83,453,365,1.241,70.0,2,1,15,post_monsoon,0,1,0.573,0.742,0.3387
OHE00363,23,ohe_mast,TRD,MAIN05,double,11.92,4,365,0.011,70.0,2,2,0,post_monsoon,0,0,0.573,0.742,0.0
OHE00364,0,ohe_mast,TRD,MAIN05,double,23.8,504,365,1.381,70.0,3,0,24,winter,0,0,0.703,0.941,0.3786
OHE00364,1,ohe_mast,TRD,MAIN05,double,23.88,4,365,0.011,70.0,3,0,25,winter,0,0,0.703,0.941,0.0
OHE00364,2,ohe_mast,TRD,MAIN05,double,23.97,34,365,0.093,70.0,3,0,26,winter,0,0,0.703,0.941,0.0021
OHE00364,3,ohe_mast,TRD,MAIN05,double,24.05,64,365,0.175,70.0,3,0,27,summer,0,1,0.703,0.941,0.008
OHE00364,4,ohe_mast,TRD,MAIN05,double,24.13,4,365,0.011,70.0,3,1,0,summer,0,0,0.703,0.941,0.0
OHE00364,5,ohe_mast,TRD,MAIN05,double,24.22,34,365,0.093,70.0,3,1,1,summer,1,0,0.703,0.941,0.0037
OHE00364,6,ohe_mast,TRD,MAIN05,double,24.3,64,365,0.175,70.0,3,1,2,monsoon,1,0,0.703,0.941,0.014
OHE00364,7,ohe_mast,TRD,MAIN05,double,24.38,94,365,0.258,70.0,3,1,3,monsoon,1,0,0.703,0.941,0.0311
OHE00364,8,ohe_mast,TRD,MAIN05,double,24.47,124,365,0.34,70.0,3,1,4,monsoon,1,0,0.703,0.941,0.0549
OHE00364,9,ohe_mast,TRD,MAIN05,double,24.55,154,365,0.422,70.0,3,1,5,post_monsoon,0,0,0.703,0.941,0.0553
OHE00364,10,ohe_mast,TRD,MAIN05,double,24.63,184,365,0.504,70.0,3,1,6,post_monsoon,0,0,0.703,0.941,0.0789
OHE00364,11,ohe_mast,TRD,MAIN05,double,24.72,214,365,0.586,70.0,3,1,7,post_monsoon,0,0,0.703,0.941,0.1059
OHE00364,12,ohe_mast,TRD,MAIN05,double,24.8,244,365,0.668,70.0,3,1,8,winter,0,0,0.703,0.941,0.136
OHE00364,13,ohe_mast,TRD,MAIN05,double,24.88,274,365,0.751,70.0,3,1,9,winter,0,0,0.703,0.941,0.1685
OHE00364,14,ohe_mast,TRD,MAIN05,double,24.97,304,365,0.833,70.0,3,1,10,winter,0,0,0.703,0.941,0.2028
OHE00364,15,ohe_mast,TRD,MAIN05,double,25.05,334,365,0.915,70.0,3,1,11,summer,0,0,0.703,0.941,0.2384
OHE00364,16,ohe_mast,TRD,MAIN05,double,25.13,364,365,0.997,70.0,3,1,12,summer,0,1,0.703,0.941,0.2746
OHE00364,17,ohe_mast,TRD,MAIN05,double,25.22,1,365,0.003,70.0,3,2,0,summer,1,0,0.703,0.941,0.0
OHE00364,18,ohe_mast,TRD,MAIN05,double,25.3,31,365,0.085,70.0,3,2,1,monsoon,1,0,0.703,0.941,0.0035
OHE00364,19,ohe_mast,TRD,MAIN05,double,25.38,61,365,0.167,70.0,3,2,2,monsoon,1,0,0.703,0.941,0.0142
OHE00364,20,ohe_mast,TRD,MAIN05,double,25.47,91,365,0.249,70.0,3,2,3,monsoon,1,0,0.703,0.941,0.0328
OHE00364,21,ohe_mast,TRD,MAIN05,double,25.55,121,365,0.332,70.0,3,2,4,post_monsoon,0,0,0.703,0.941,0.0382
OHE00364,22,ohe_mast,TRD,MAIN05,double,25.63,151,365,0.414,70.0,3,2,5,post_monsoon,0,0,0.703,0.941,0.0599
OHE00364,23,ohe_mast,TRD,MAIN05,double,25.72,181,365,0.496,70.0,3,2,6,post_monsoon,0,0,0.703,0.941,0.0861
OHE00365,0,ohe_mast,TRD,MAIN05,double,27.1,324,365,0.888,70.0,3,3,4,winter,0,1,0.912,0.919,0.2796
OHE00365,1,ohe_mast,TRD,MAIN05,double,27.18,18,365,0.049,70.0,3,4,0,winter,0,0,0.912,0.919,0.0009
OHE00365,2,ohe_mast,TRD,MAIN05,double,27.27,48,365,0.132,70.0,3,4,1,winter,0,0,0.912,0.919,0.0068
OHE00365,3,ohe_mast,TRD,MAIN05,double,27.35,78,365,0.214,70.0,3,4,2,summer,0,0,0.912,0.919,0.0186
OHE00365,4,ohe_mast,TRD,MAIN05,double,27.43,108,365,0.296,70.0,3,4,3,summer,0,0,0.912,0.919,0.0365
OHE00365,5,ohe_mast,TRD,MAIN05,double,27.52,138,365,0.378,70.0,3,4,4,summer,1,1,0.912,0.919,0.0889
OHE00365,6,ohe_mast,TRD,MAIN05,double,27.6,9,365,0.025,70.0,3,5,0,monsoon,1,0,0.912,0.919,0.0003
OHE00365,7,ohe_mast,TRD,MAIN05,double,27.68,39,365,0.107,70.0,3,5,1,monsoon,1,0,0.912,0.919,0.007
OHE00365,8,ohe_mast,TRD,MAIN05,double,27.77,69,365,0.189,70.0,3,5,2,monsoon,1,0,0.912,0.919,0.0232
OHE00365,9,ohe_mast,TRD,MAIN05,double,27.85,99,365,0.271,70.0,3,5,3,post_monsoon,0,1,0.912,0.919,0.0333
OHE00365,10,ohe_mast,TRD,MAIN05,double,27.93,10,365,0.027,70.0,3,6,0,post_monsoon,0,0,0.912,0.919,0.0003
OHE00365,11,ohe_mast,TRD,MAIN05,double,28.02,40,365,0.11,70.0,3,6,1,post_monsoon,0,0,0.912,0.919,0.0054
OHE00365,12,ohe_mast,TRD,MAIN05,double,28.1,70,365,0.192,70.0,3,6,2,winter,0,0,0.912,0.919,0.0175
OHE00365,13,ohe_mast,TRD,MAIN05,double,28.18,100,365,0.274,70.0,3,6,3,winter,0,0,0.912,0.919,0.0368
OHE00365,14,ohe_mast,TRD,MAIN05,double,28.27,130,365,0.356,70.0,3,6,4,winter,0,0,0.912,0.919,0.0631
OHE00365,15,ohe_mast,TRD,MAIN05,double,28.35,160,365,0.438,70.0,3,6,5,summer,0,0,0.912,0.919,0.0961
OHE00365,16,ohe_mast,TRD,MAIN05,double,28.43,190,365,0.521,70.0,3,6,6,summer,0,1,0.912,0.919,0.1352
OHE00365,17,ohe_mast,TRD,MAIN05,double,28.52,0,365,0.0,70.0,3,7,0,summer,1,0,0.912,0.919,0.0
OHE00365,18,ohe_mast,TRD,MAIN05,double,28.6,30,365,0.082,70.0,3,7,1,monsoon,1,0,0.912,0.919,0.0047
OHE00365,19,ohe_mast,TRD,MAIN05,double,28.68,60,365,0.164,70.0,3,7,2,monsoon,1,0,0.912,0.919,0.0202
OHE00365,20,ohe_mast,TRD,MAIN05,double,28.77,90,365,0.247,70.0,3,7,3,monsoon,1,0,0.912,0.919,0.0471
OHE00365,21,ohe_mast,TRD,MAIN05,double,28.85,120,365,0.329,70.0,3,7,4,post_monsoon,0,0,0.912,0.919,0.0578
OHE00365,22,ohe_mast,TRD,MAIN05,double,28.93,150,365,0.411,70.0,3,7,5,post_monsoon,0,0,0.912,0.919,0.0911
OHE00365,23,ohe_mast,TRD,MAIN05,double,29.02,180,365,0.493,70.0,3,7,6,post_monsoon,0,0,0.912,0.919,0.1312
OHE00366,0,ohe_mast,TRD,MAIN05,double,1.8,189,365,0.518,70.0,2,0,14,winter,0,0,0.751,0.655,0.0575
OHE00366,1,ohe_mast,TRD,MAIN05,double,1.88,219,365,0.6,70.0,2,0,15,winter,0,0,0.751,0.655,0.0767
OHE00366,2,ohe_mast,TRD,MAIN05,double,1.97,249,365,0.682,70.0,2,0,16,winter,0,0,0.751,0.655,0.0978
OHE00366,3,ohe_mast,TRD,MAIN05,double,2.05,279,365,0.764,70.0,2,0,17,summer,0,0,0.751,0.655,0.1206
OHE00366,4,ohe_mast,TRD,MAIN05,double,2.13,309,365,0.847,70.0,2,0,18,summer,0,0,0.751,0.655,0.1446
OHE00366,5,ohe_mast,TRD,MAIN05,double,2.22,339,365,0.929,70.0,2,0,19,summer,1,0,0.751,0.655,0.279
OHE00366,6,ohe_mast,TRD,MAIN05,double,2.3,369,365,1.011,70.0,2,0,20,monsoon,1,0,0.751,0.655,0.3204
OHE00366,7,ohe_mast,TRD,MAIN05,double,2.38,399,365,1.093,70.0,2,0,21,monsoon,1,1,0.751,0.655,0.3618
OHE00366,8,ohe_mast,TRD,MAIN05,double,2.47,18,365,0.049,70.0,2,1,0,monsoon,1,0,0.751,0.655,0.0008
OHE00366,9,ohe_mast,TRD,MAIN05,double,2.55,48,365,0.132,70.0,2,1,1,post_monsoon,0,0,0.751,0.655,0.0039
OHE00366,10,ohe_mast,TRD,MAIN05,double,2.63,78,365,0.214,70.0,2,1,2,post_monsoon,0,0,0.751,0.655,0.0108
OHE00366,11,ohe_mast,TRD,MAIN05,double,2.72,108,365,0.296,70.0,2,1,3,post_monsoon,0,0,0.751,0.655,0.0213
OHE00366,12,ohe_mast,TRD,MAIN05,double,2.8,138,365,0.378,70.0,2,1,4,winter,0,0,0.751,0.655,0.0352
OHE00366,13,ohe_mast,TRD,MAIN05,double,2.88,168,365,0.46,70.0,2,1,5,winter,0,0,0.751,0.655,0.0523
OHE00366,14,ohe_mast,TRD,MAIN05,double,2.97,198,365,0.542,70.0,2,1,6,winter,0,1,0.751,0.655,0.0724
OHE00366,15,ohe_mast,TRD,MAIN05,double,3.05,2,365,0.005,70.0,2,2,0,summer,0,0,0.751,0.655,0.0
OHE00366,16,ohe_mast,TRD,MAIN05,double,3.13,32,365,0.088,70.0,2,2,1,summer,0,0,0.751,0.655,0.0019
OHE00366,17,ohe_mast,TRD,MAIN05,double,3.22,62,365,0.17,70.0,2,2,2,summer,1,0,0.751,0.655,0.0124
OHE00366,18,ohe_mast,TRD,MAIN05,double,3.3,92,365,0.252,70.0,2,2,3,monsoon,1,0,0.751,0.655,0.0283
OHE00366,19,ohe_mast,TRD,MAIN05,double,3.38,122,365,0.334,70.0,2,2,4,monsoon,1,0,0.751,0.655,0.0506
OHE00366,20,ohe_mast,TRD,MAIN05,double,3.47,152,365,0.416,70.0,2,2,5,monsoon,1,0,0.751,0.655,0.0792
OHE00366,21,ohe_mast,TRD,MAIN05,double,3.55,182,365,0.499,70.0,2,2,6,post_monsoon,0,0,0.751,0.655,0.0689
OHE00366,22,ohe_mast,TRD,MAIN05,double,3.63,212,365,0.581,70.0,2,2,7,post_monsoon,0,0,0.751,0.655,0.0929
OHE00366,23,ohe_mast,TRD,MAIN05,double,3.72,242,365,0.663,70.0,2,2,8,post_monsoon,0,1,0.751,0.655,0.1196
OHE00367,0,ohe_mast,TRD,MAIN05,double,31.6,723,365,1.981,70.0,1,0,27,winter,0,0,0.923,0.843,0.5572
OHE00367,1,ohe_mast,TRD,MAIN05,double,31.68,12,365,0.033,70.0,1,0,28,winter,0,0,0.923,0.843,0.0003
OHE00367,2,ohe_mast,TRD,MAIN05,double,31.77,42,365,0.115,70.0,1,0,29,winter,0,0,0.923,0.843,0.0035
OHE00367,3,ohe_mast,TRD,MAIN05,double,31.85,72,365,0.197,70.0,1,0,30,summer,0,0,0.923,0.843,0.0109
OHE00367,4,ohe_mast,TRD,MAIN05,double,31.93,102,365,0.279,70.0,1,0,31,summer,0,0,0.923,0.843,0.0225
OHE00367,5,ohe_mast,TRD,MAIN05,double,32.02,132,365,0.362,70.0,1,0,32,summer,1,0,0.923,0.843,0.0572
OHE00367,6,ohe_mast,TRD,MAIN05,double,32.1,162,365,0.444,70.0,1,0,33,monsoon,1,1,0.923,0.843,0.0866
OHE00367,7,ohe_mast,TRD,MAIN05,double,32.18,9,365,0.025,70.0,1,1,0,monsoon,1,0,0.923,0.843,0.0002
OHE00367,8,ohe_mast,TRD,MAIN05,double,32.27,39,365,0.107,70.0,1,1,1,monsoon,1,0,0.923,0.843,0.0052
OHE00367,9,ohe_mast,TRD,MAIN05,double,32.35,69,365,0.189,70.0,1,1,2,post_monsoon,0,0,0.923,0.843,0.0113
OHE00367,10,ohe_mast,TRD,MAIN05,double,32.43,99,365,0.271,70.0,1,1,3,post_monsoon,0,0,0.923,0.843,0.024
OHE00367,11,ohe_mast,TRD,MAIN05,double,32.52,129,365,0.353,70.0,1,1,4,post_monsoon,0,0,0.923,0.843,0.0414
OHE00367,12,ohe_mast,TRD,MAIN05,double,32.6,159,365,0.436,70.0,1,1,5,winter,0,0,0.923,0.843,0.0632
OHE00367,13,ohe_mast,TRD,MAIN05,double,32.68,189,365,0.518,70.0,1,1,6,winter,0,0,0.923,0.843,0.0891
OHE00367,14,ohe_mast,TRD,MAIN05,double,32.77,219,365,0.6,70.0,1,1,7,winter,0,0,0.923,0.843,0.1187
